image_name,comment_number,comment
74706256.jpg,0,صبي صغير أشقر يرتدي قميص برتقالي بأكمام حمراء يستخدم المقص لقص شيئا ما
74706256.jpg,1,طفل صغير بشعر أشقر يجلس على الأرض يقص شيئا بالمقص
7470837898.jpg,0,رجلان يلعبان طاولة الزهر بينما يشاهدهم أحد الأصدقاء 
7470837898.jpg,1,رجلان يلعبان طاولة الزهر بينما ينظر إليهما رجل ثالث من على الرصيف
747093215.jpg,0,طفل صغير في حقل واسع مع لعبة جزازة العشب
747093215.jpg,1,طفل صغير يلعب بجزازة العشب في حقل مليء بنباتات الهندباء
7471071992.jpg,0,فرقة تعزف في حفل موسيقي بينما ينظر إليها حشد من الناس
7471071992.jpg,1,حشد من البالغين و الأطفال يشاهدون موسيقي و هو يؤدي على خشبة المسرح
747209951.jpg,0,يلعب الكثير من الناس على الشاطئ
747209951.jpg,1,يوجد شاطئ مكتظ بالسكان بمياه صافية
747242766.jpg,0,كلب بني و أبيض يركض أمام الكاميرا فوق العشب
747242766.jpg,1,كلب يخرج لسانه و يمشي على العشب
7472814756.jpg,0,ثلاث قوارب شراعية تمر عبر الجسر 
7472814756.jpg,1,ثلاثة قوارب طوافة على مقربة من بعضها البعض أثناء سباقهم بالقرب من الجسر
7473647124.jpg,0,امرأة كبيرة في السن ذات شعر أحمر قصير تحضر الطعام في المطبخ
7473647124.jpg,1,امرأة ترتدي قميص مخطط تستخدم لوح تقطيع وسكاكين لتقطيع بعض الخضار
74736854.jpg,0,شخصان يقفان بجانب عربة سوداء أمام شخص يرتدي الكيمونو
74736854.jpg,1,شخصان يقفان بجانب سيارة ستيشن واغن سوداء أمام شخص يرتدي الكيمونو
374567836.jpg,0,كلب بني مع كرة خضراء يجلس في الثلج
374567836.jpg,1,كلب صغير يجلس في الثلج بجانب لعبته الخضراء
7474041156.jpg,0,رجل يرتدي بدلة و نظارات حمراء و سوداء يركب دراجة في الشارع
7474041156.jpg,1,يتنافس راكب دراجة يرتدي قميص أحمر و أسود في سباق
7474397194.jpg,0,ثلاثة رجال يرتدون قمصان بيضاء يبتسمون للكاميرا أثناء جلوسهم على دراجاتهم
7474397194.jpg,1,ثلاثة أشخاص يبتسمون وهم ينتظرون بدء سباقهم
3745405944.jpg,0,رجل و امرأة يجلسان في الخارج على مقعد في حديقة بينما يشرب الرجل مشروب
3745405944.jpg,1,امرأة شقراء ترتدي سترة أرجوانية تجلس على مقعد مع رجل يشرب علبة عصير
7475756284.jpg,0,امرأة بهلوانية ترتدي قميص مخطط باللونين الأحمر و الأبيض و سروال أزرق تؤدي أداءها على عمود
7475756284.jpg,1,امرأة تؤدي أعمال بهلوانية على عمود بالخارج
74759622.jpg,0,رجل يقف أمام المرحاض و في يده فنجان قهوة وفرشاة مرحاض في اليد الأخرى
74759622.jpg,1,رجل يرتدي سترة سوداء بسحاب و قميص أخضر يقف بجوار مبولة يمسك بفرشاة المرحاض
747921928.jpg,0,طفل صغير يحمل شرارات نارية أمامه
747921928.jpg,1,طفل صغير يحمل شرارتين من الألعاب النارية
7480077664.jpg,0,رجل يتحدث من خلال الميكروفون إلى الجمهور
7480077664.jpg,1,رجل يرتدي قميص أزرق يتحدث على ميكروفون أمام الجالسين
7481274404.jpg,0,شخص يرتدي زي أبيض و أزرق يركب دراجة جبلية على طريق وعر
7481274404.jpg,1,رجل يرتدي خوذة و يركب دراجته
748376144.jpg,0,رجلان يرسمان لوحة جدارية بألوان زاهية باللون الوردي و الأخضر و الأزرق
748376144.jpg,1,رجلان يرسمان رسومات على الحائط
7484151790.jpg,0,رجل آسيوي يرتدي ملابس حمراء و سوداء يلعب كرة السلة
7484151790.jpg,1,رجل آسيوي يرتدي ملابس و أحذية سوداء و حمراء يراوغ بكرة سلة في الملعب
7486904032.jpg,0,رجل يرتدي بنطلون أسود و خوذة يركب على ظهر حصان بني
7486904032.jpg,1,رجل يرتدي خوذة يركب على ظهر حصان مع الأشجار في الخلفية
7489648970.jpg,0,تجلس على كرسي صغير و تعزف على طبلي بونجو في مجموعة كبيرة من الناس
7489648970.jpg,1,أطفال بعضهم يساعدهم الكبار يعزفون على طبول البونجو أثناء جلوسهم على الكراسي على العشب
7489655004.jpg,0,فتاة ترتدي قميص بني و سروال قصير تبتسم أثناء الرسم
7489655004.jpg,1,امرأة تقف بجانب لوحة ربما تكون قد رسمتها للتو
7490057796.jpg,0,امرأة لديها وشم و ترتدي سروال قصير و أحذية طويلة تغني في فرقة موسيقية في زقاق
7490057796.jpg,1,رجلان يعزفان على الجيتار و امرأة تغني في فرقة موسيقية
74916401.jpg,0,أستاذ أمام فصله يلقي محاضرة
74916401.jpg,1,رجل ذو شعر طويل و لحية يقوم بتدريس فصل دراسي
7492267690.jpg,0,ثلاثة من عمال الطوارئ يجلسون على سيارتهم و الرابع يقف و ينظر باهتمام إلى شيئا ما
7492267690.jpg,1,أربعة من رجال الإطفاء جالسون فوق عربة إطفاء
749297208.jpg,0,مهرج في حدث خارجي يصنع فقاعات لطفل
749297208.jpg,1,مهرج بشعر مستعار ذهبي ينفخ فقاعات في الهواء لطفل
7493450658.jpg,0,امرأة تسير على دراجتها أمام مجموعة من الناس
7493450658.jpg,1,حشد يشاهد سباق دراجات بينما يسير متسابقان يرتديان الأحمر على دراجتيهما
7493784578.jpg,0,رجل عجوز يجلس في مطعم
7493784578.jpg,1,رجل كبير في السن يجلس في مطعم يرتدي سترة و قبعة
7498045028.jpg,0,ينتظر الأشخاص الذين يرتدون الأزياء حتى يؤدون في إحدى المناسبات
7498045028.jpg,1,تقف راقصة و هي تعدل الجزء العلوي من ملابسها في إحدى المناسبات
749840385.jpg,0,يقف رجل يرتدي قميص أبيض عند مدخل محاط بقضبان خضراء و يحمل هاتف خلوي على أذنه اليمنى
749840385.jpg,1,رجل يرتدي قميص أبيض على هاتفه المحمول بالقرب من البوابة
7498538866.jpg,0,ضابط شرطة يركب دراجة نارية
7498538866.jpg,1,ضابط شرطة يقود دراجة نارية في استعراض في يوم مشمس
7498713846.jpg,0,رجل يرتدي قميص أسود و يده على ظهر رجل يرتدي قميص أحمر
7498713846.jpg,1,يقف رجلان بقمصان حمراء مع رجل يرتدي قميص أسود
7498906026.jpg,0,رجل يرتدي قميص أخضر يقوم بحركة بهلوانية على لوح تزلج
7498906026.jpg,1,شاب يركب لوح تزلجه و ينزلق على القضبان الحديدية
7499699194.jpg,0,العديد من النساء يرتدين ملابس رياضية و قفازات ويأخذن دروس في الملاكمة
7499699194.jpg,1,امرأة ترتدي قفازات الملاكمة
7500908384.jpg,0,يقف صبي صغير يحمل حقيبة خضراء خلف عمود في محطة مترو أنفاق
7500908384.jpg,1,صبي صغير من أصل آسيوي يرتدي قميص أزرق اللون و سروال أخضر يتكئ على عمود في محطة مترو أنفاق
7501548316.jpg,0,فرقة تؤدي على خشبة المسرح الخضراء مع وجود أجهزة تلفزيون خلفها
7501548316.jpg,1,امرأة تعزف الباس و تغني مع زميلها في الفرقة مع رجل يعزف على الجيتار و عازف الطبول يعزف في الخلفية
750196276.jpg,0,صبي صغير يرتدي قميص أخضر و بنطلون رياضي أخضر يركض على أرضية خرسانية
750196276.jpg,1,طفل صغير يركض على بعض الدرجات الخرسانية
7502962058.jpg,0,رياضي يرتدي قميص أبيض و سروال أبيض يركض أمام الجمهور و هو يحمل شعلة ذهبية
7502962058.jpg,1,رجل يرتدي ملابس بيضاء بالكامل مع خطوط ذهبية يحمل شعلة ذهبية و يلوح للحشد
7502965482.jpg,0,رجل مسن يحمل سارية علم عليها علم و لافتة مكتوب عليها شكرا للقوات الأمريكية
7502965482.jpg,1,تجمع سياسي فيه رجل كبير في السن يحمل علم وإشارة لشكر القوات العسكرية الأمريكية
7503435144.jpg,0,شخص يركب مركبة ذات أربع عجلات على الكثبان الرملية
7503435144.jpg,1,شخص يركب عربة على الكثبان الرملية
7503567664.jpg,0,شخص يرتدي خوذة و معدات السباق يقفز بمركبة ذات أربع عجلات فوق الكثبان الرملية
7503567664.jpg,1,سائق مركبة ذات أربع عجلات يتسابق فوق الكثبان الرملية و يقفز في الهواء
7503647902.jpg,0,شخص يركب عربة على الكثبان الرملية أعلى تل رملي
7503647902.jpg,1,متسابق مركبة رباعية العجلات ذو خبرة يسرع فوق بعض الكثبان الرملية
7504941054.jpg,0,رجلان يرتديان ملابس سوداء و بيضاء يمارسان حركات فنون الدفاع عن النفس
7504941054.jpg,1,رجلان يشاركان في فنون الدفاع عن النفس
3745393805.jpg,0,امرأة تجلس على الأرض بجوار كومة من الفول أو المكسرات
3745393805.jpg,1,امرأة كبيرة في السن ترتدي ملابس متعددة الألوان تجلس بجوار كومة من الفول السوداني
7505380372.jpg,0,مجموعة من الأطفال يلعبون في الحديقة
7505380372.jpg,1,يلعب العديد من الشباب الأمريكيين من أصل أفريقي في ساحة اللعب
